#date: 2024-05-19_22:04
#sample: GCF_929609415.1_cpe013_genomic
#mge_finder version: 1.1.2
#mgedb version: 1.1.1
#blastn version: 2.11.0+
mge_no,name,synonyms,prediction,type,allele_len,depth,e_value,identity,coverage,gaps,substitution,contig,start,end,cigar
18,ISKpn25,,predicted,insertion sequence,8154,,0,1.0,1.0,0,0,"NZ_CAKNCJ010000015.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",14370,22523,M8154
19,ISKpn8,,predicted,insertion sequence,1443,,0,0.999,1.0,0,1,"NZ_CAKNCJ010000015.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",42436,43878,M1443
20,ISKpn14,,predicted,insertion sequence,768,,0,1.0,1.0,0,0,"NZ_CAKNCJ010000015.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",7426,8193,M768
21,ISEcl10,,predicted,insertion sequence,1198,,0.0,0.76,0.981,14,275,"NZ_CAKNCJ010000016.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",47870,49067,M373 D1 M2 I1 M5 I2 M4 D1 M3 D1 M74 D1 M2 I1 M108 I1 M1 I1 M6 D1 M1 D1 M576 I1 M5 D1 M31
22,MITEYpe1,,predicted,mite,117,,0.0,0.79,0.935,3,22,"NZ_CAKNCJ010000017.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",22214,22330,M31 I1 M3 D1 M39 I1 M43
23,ISEc38,,predicted,insertion sequence,1720,,0.0,0.736,0.969,51,409,"NZ_CAKNCJ010000023.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",23183,24902,M46 D1 M4 I1 M160 I1 M5 D1 M8 D1 M3 I1 M3 D1 M2 D1 M2 I2 M5 I1 M4 D1 M93 I1 M4 D1 M27 I1 M3 D1 M59 D2 M5 I1 M1 I1 M13 D2 M4 I1 M1 I1 M97 I1 M7 D1 M164 D1 M1 D1 M3 I1 M1 I1 M70 D1 M1 D2 M1 D1 M3 I1 M20 I2 M2 I1 M7 D1 M323 D2 M18 I1 M2 I1 M7 I1 M4 D1 M30 I1 M3 D1 M75 I1 M3 I1 M2 D1 M3 D1 M395
24,ISKox1,,predicted,insertion sequence,2523,,0,0.993,0.999,0,17,"NZ_CAKNCJ010000027.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",17272,19794,M2523
25,ISKpn19,,predicted,insertion sequence,2851,,0,1.0,1.0,0,0,"NZ_CAKNCJ010000028.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",7512,10362,M2851
26,ISEc9,ISEcp1;ISEcp1B,predicted,insertion sequence,1656,,0,1.0,1.0,0,0,"NZ_CAKNCJ010000028.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",17332,18987,M1656
27,ISEc33,,predicted,insertion sequence,1153,,0,0.819,1.0,0,209,"NZ_CAKNCJ010000028.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",4216,5368,M1153
28,ISAba125,,predicted,insertion sequence,988,,0,0.994,0.909,0,6,"NZ_CAKNCJ010000028.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",5369,6356,M988
29,IS26,IS46;IS26R;IS160;IS140;IS26L;IS6,predicted,insertion sequence,820,,0,1.0,1.0,0,0,"NZ_CAKNCJ010000028.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",1,820,M820
30,ISKpn1,,predicted,insertion sequence,1445,,0,0.999,1.0,0,2,"NZ_CAKNCJ010000033.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",1,1445,M1445
31,IS6100,IS6100L;IS6100R,predicted,insertion sequence,880,,0,1.0,1.0,0,0,"NZ_CAKNCJ010000036.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",3362,4241,M880
9_7_8,cn_20543_ISSen9,,putative,composite transposon,20543,,0,0.938,0.997,2,46,"NZ_CAKNCJ010000002.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",25467,46010,
11_10,cn_1892_IS102,,putative,composite transposon,1892,,0,0.926,1.0,0,78,"NZ_CAKNCJ010000003.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",381420,383312,
22_21,cn_7960_ISEcl10,,putative,composite transposon,7960,,0.0,0.76,0.981,14,275,"NZ_CAKNCJ010000016.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",47869,55829,
29_28,cn_2242_ISAba125,,putative,composite transposon,2242,,0,0.994,0.909,0,6,"NZ_CAKNCJ010000028.1 Klebsiella pneumoniae strain cpe013, whole genome shotgun sequence",4114,6356,
