#date: 2024-05-19_21:55
#sample: GCF_929608665.1_cpe072_genomic
#mge_finder version: 1.1.2
#mgedb version: 1.1.1
#blastn version: 2.11.0+
mge_no,name,synonyms,prediction,type,allele_len,depth,e_value,identity,coverage,gaps,substitution,contig,start,end,cigar
18,MITEEc1,,predicted,mite,123,,0.0,1.0,1.0,0,0,"NZ_CAKNCE010000017.1 Escherichia coli strain cpe072, whole genome shotgun sequence",46022,46144,M123
19,MITEYpe1,,predicted,mite,117,,0.0,0.822,0.935,2,19,"NZ_CAKNCE010000019.1 Escherichia coli strain cpe072, whole genome shotgun sequence",50631,50747,M60 I1 M2 D1 M54
20,MITEEc1,,predicted,mite,122,,0.0,0.87,0.992,1,15,"NZ_CAKNCE010000021.1 Escherichia coli strain cpe072, whole genome shotgun sequence",39564,39685,M48 I1 M74
21,ISEc1,ISEc6;ISEc3;ISEc4;ISEc7;ISEc2,predicted,insertion sequence,1289,,0,0.955,0.997,4,54,"NZ_CAKNCE010000024.1 Escherichia coli strain cpe072, whole genome shotgun sequence",3848,5136,M22 I1 M2 D1 M116 I1 M176 I1 M972
22,MITEEc1,,predicted,mite,121,,0.0,0.992,0.984,0,1,"NZ_CAKNCE010000024.1 Escherichia coli strain cpe072, whole genome shotgun sequence",70504,70624,M121
23,MITEEc1,,predicted,mite,123,,0.0,0.992,1.0,0,1,"NZ_CAKNCE010000028.1 Escherichia coli strain cpe072, whole genome shotgun sequence",11036,11158,M123
24,IS609,,predicted,insertion sequence,1748,,0,0.977,1.0,0,40,"NZ_CAKNCE010000029.1 Escherichia coli strain cpe072, whole genome shotgun sequence",26044,27791,M1748
25,ISKpn8,,predicted,insertion sequence,1443,,0,0.947,1.0,0,76,"NZ_CAKNCE010000030.1 Escherichia coli strain cpe072, whole genome shotgun sequence",49552,50994,M1443
26,ISEc1,ISEc6;ISEc3;ISEc4;ISEc7;ISEc2,predicted,insertion sequence,1280,,0,0.966,0.991,0,44,"NZ_CAKNCE010000033.1 Escherichia coli strain cpe072, whole genome shotgun sequence",9762,11041,M1280
27,MITEEc1,,predicted,mite,123,,0.0,0.959,1.0,0,5,"NZ_CAKNCE010000033.1 Escherichia coli strain cpe072, whole genome shotgun sequence",25005,25127,M123
28,IS629,,predicted,insertion sequence,1310,,0,0.972,1.0,0,37,"NZ_CAKNCE010000047.1 Escherichia coli strain cpe072, whole genome shotgun sequence",11747,13056,M1310
29,ISKpn26,,predicted,insertion sequence,1194,,0,0.992,0.998,2,7,"NZ_CAKNCE010000047.1 Escherichia coli strain cpe072, whole genome shotgun sequence",13620,14813,M327 I1 M332 I1 M535
30,IS2,IS4521L;IS4521R,predicted,insertion sequence,1331,,0,1.0,1.0,0,0,"NZ_CAKNCE010000048.1 Escherichia coli strain cpe072, whole genome shotgun sequence",23443,24773,M1331
31,ISEsa1,ISCfr9,predicted,insertion sequence,1467,,0,0.997,0.912,0,5,"NZ_CAKNCE010000053.1 Escherichia coli strain cpe072, whole genome shotgun sequence",3671,5137,M1467
32,ISEc1,ISEc6;ISEc3;ISEc4;ISEc7;ISEc2,predicted,insertion sequence,1291,,0,1.0,1.0,0,0,"NZ_CAKNCE010000054.1 Escherichia coli strain cpe072, whole genome shotgun sequence",16485,17775,M1291
33,ISEc5,,predicted,insertion sequence,1291,,0,1.0,1.0,0,0,"NZ_CAKNCE010000062.1 Escherichia coli strain cpe072, whole genome shotgun sequence",7623,8913,M1291
34,ISEc26,,predicted,insertion sequence,1204,,0,0.985,0.92,7,11,"NZ_CAKNCE010000062.1 Escherichia coli strain cpe072, whole genome shotgun sequence",8912,10115,M38 I5 M311 D1 M752 D1 M101
35,ISKpn14,,predicted,insertion sequence,716,,0,0.874,0.93,2,88,"NZ_CAKNCE010000064.1 Escherichia coli strain cpe072, whole genome shotgun sequence",229,944,M536 I1 M2 D1 M177
36,IS2,IS4521L;IS4521R,predicted,insertion sequence,1331,,0,0.959,1.0,0,55,"NZ_CAKNCE010000065.1 Escherichia coli strain cpe072, whole genome shotgun sequence",4949,6279,M1331
37,ISLad1,,predicted,insertion sequence,1248,,0,0.903,0.999,1,120,"NZ_CAKNCE010000070.1 Escherichia coli strain cpe072, whole genome shotgun sequence",3784,5031,M317 I1 M931
38,IS4,,predicted,insertion sequence,1385,,0,1.0,0.971,0,0,"NZ_CAKNCE010000071.1 Escherichia coli strain cpe072, whole genome shotgun sequence",6278,7662,M1385
39,ISEch14,,predicted,insertion sequence,1607,,0,0.806,0.954,18,295,"NZ_CAKNCE010000072.1 Escherichia coli strain cpe072, whole genome shotgun sequence",5834,7440,M7 D1 M30 I1 M420 I2 M5 D1 M3 D1 M58 I1 M2 D1 M169 D1 M4 I1 M68 D1 M6 I1 M45 D2 M3 I1 M1 I1 M25 I1 M2 D1 M750
40,IS6100,IS6100L;IS6100R,predicted,insertion sequence,880,,0,1.0,1.0,0,0,"NZ_CAKNCE010000074.1 Escherichia coli strain cpe072, whole genome shotgun sequence",3410,4289,M880
41,ISKpn37,,predicted,insertion sequence,1251,,0,0.967,0.998,0,41,"NZ_CAKNCE010000080.1 Escherichia coli strain cpe072, whole genome shotgun sequence",1350,2600,M1251
42,ISEc23,,predicted,insertion sequence,2532,,0,1.0,1.0,0,1,"NZ_CAKNCE010000089.1 Escherichia coli strain cpe072, whole genome shotgun sequence",1,2532,M2532
43,IS421,IS186,predicted,insertion sequence,1339,,0,0.998,0.998,3,0,"NZ_CAKNCE010000098.1 Escherichia coli strain cpe072, whole genome shotgun sequence",3,1341,M1120 I3 M219
22_21,cn_1669_ISEc1,,putative,composite transposon,1669,,0,0.955,0.997,4,54,"NZ_CAKNCE010000024.1 Escherichia coli strain cpe072, whole genome shotgun sequence",3467,5136,
23_21,cn_2243_ISEc1,,putative,composite transposon,2243,,0,0.955,0.997,4,54,"NZ_CAKNCE010000024.1 Escherichia coli strain cpe072, whole genome shotgun sequence",3847,6090,
